-0.5,-0.5,1.4142
0.085264,0.030798,0.62622
0.049724,0.27917,0.50151
0.41719,0.43401,0.10588
-0.21416,-0.37009,1.1257
0.2572,0.068824,0.49484
0.25373,-0.030609,0.58497
-0.11955,-0.4881,1.1663
0.067822,-0.16288,0.79132
-0.42415,-0.33782,1.2474
-0.44605,0.29428,0.96816
0.5,0.5,0
